Series Name,Series Code,Country Name,Country Code,2007 [YR2007],2010 [YR2010],2013 [YR2013]
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,33.14392076,33.46517733,35.19284175
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Latvia,LVA,25.11961722,29.41903585,30.01443001
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Least developed countries: UN classification,LDC,30.242579,29.41176471,29.39145447
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Lebanon,LBN,67.0274771,61.81318681,62.69379845
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Lesotho,LSO,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Liberia,LBR,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Libya,LBY,58.39151797,50.52126772,42.03099699
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Liechtenstein,LIE,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Lithuania,LTU,37.90901836,44.46267432,36.34669152
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Low & middle income,LMY,50.18301442,50.19109271,50.75414019
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Low income,LIC,17.48346947,16.37247839,17.35939077
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Lower middle income,LMC,46.34883721,46.20907595,47.75608321
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Luxembourg,LUX,11.88026193,12.01877934,7.676560901
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Macao SAR, China,MAC,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Macedonia, FYR,MKD,66.4882227,63.78896882,61.92771084
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Madagascar,MDG,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Malawi,MWI,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Malaysia,MYS,48.8286555,56.52035455,54.89505428
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Maldives,MDV,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Mali,MLI,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Malta,MLT,85.45454545,72.44094488,70.81545064
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Marshall Islands,MHL,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Mauritania,MRT,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Mauritius,MUS,58.7020649,60.38251366,61.35770235
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Mexico,MEX,42.56526674,43.53077592,45.09031344
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Micronesia, Fed. Sts.,FSM,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Middle East & North Africa,MEA,43.20611676,45.01789,46.1762376
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Middle East & North Africa (excluding high income),MNA,35.912368,40.08583303,41.81212717
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,35.912368,40.08583303,41.81212717
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Middle income,MIC,50.41943489,50.4303085,50.95323193
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Moldova,MDA,50.33921303,47.51592357,41.64179104
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Monaco,MCO,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Mongolia,MNG,62.22910217,63.03886926,59.75348339
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Montenegro,MNE,47.86729858,68.65079365,67.84140969
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Morocco,MAR,40.46298529,38.62548934,38.06118395
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Mozambique,MOZ,0.507614213,0.840336134,7.118644068
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Myanmar,MMR,29.98046875,34.43037975,22.56371814
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Namibia,NAM,6.640625,0.977198697,2.332361516
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Nauru,NRU,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Nepal,NPL,0.387596899,0,0.194552529
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Netherlands,NLD,42.25587145,41.30576843,41.05485502
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,New Caledonia,NCL,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,New Zealand,NZL,31.31530424,28.0661157,26.71656362
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Nicaragua,NIC,41.05504587,41.14942529,35.86698337
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Niger,NER,25,24.26470588,24.32432432
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Nigeria,NGA,35.81336696,34.10435718,37.37704918
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,North America,NAC,48.32661865,48.22968903,46.09124437
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Northern Mariana Islands,MNP,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Norway,NOR,34.72722238,37.00954401,35.1374327
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Not classified,INX,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,OECD members,OED,47.0093094,46.68173933,46.41852842
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Oman,OMN,44.94321255,40.27574681,37.67265193
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Other small states,OSS,64.34570805,65.46172984,65.83673734
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Pacific island small states,PSS,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Pakistan,PAK,31.45676146,31.76004872,31.28383891
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Palau,PLW,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Panama,PAN,30.13100437,31.34831461,24.53854506
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Papua New Guinea,PNG,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Paraguay,PRY,0,0,0
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Peru,PER,25.46101585,34.99634948,32.2056239
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Philippines,PHL,42,45.16923875,49.737811
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Poland,POL,57.20297514,54.48306969,56.339762
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Portugal,PRT,40.58952765,36.7192429,44.47907391
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Post-demographic dividend,PST,47.27233934,47.03458979,46.63319018
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Pre-demographic dividend,PRE,28.31137309,38.50617902,41.98881924
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Puerto Rico,PRI,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Qatar,QAT,62.85582041,63.52014011,66.22928177
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Romania,ROM,53.1682526,51.8459069,46.32481116
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Russian Federation,RUS,62.96888043,62.52387306,65.10057546
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Rwanda,RWA,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Samoa,WSM,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,San Marino,SMR,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Sao Tome and Principe,STP,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Saudi Arabia,SAU,47.37916542,47.13910761,48.0884034
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Senegal,SEN,34.73895582,38.64468864,37.33333333
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Serbia,SRB,62.45264207,68.72275501,72.23570956
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Seychelles,SYC,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Sierra Leone,SLE,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Singapore,SGP,68.85953772,60.19900498,57.90378007
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Sint Maarten (Dutch part),SXM,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Slovak Republic,SVK,41.66433175,39.90162037,39.06732551
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Slovenia,SVN,41.70375079,40.25889968,40.51603905
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Small states,SST,61.41282959,64.36449105,64.49114445
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Solomon Islands,SLB,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Somalia,SOM,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,South Africa,ZAF,67.83926017,70.01320681,66.2226451
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,South Asia,SAS,52.66290469,50.32905919,51.15111749
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,South Asia (IDA & IBRD),TSA,52.66290469,50.32905919,51.15111749
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,South Sudan,SSD,nd,nd,30.6122449
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Spain,ESP,40.40499734,33.65142377,36.72239667
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Sri Lanka,LKA,31.7092034,27.5,29.69432314
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,St. Kitts and Nevis,KNA,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,St. Lucia,LCA,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,St. Martin (French part),MAF,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,St. Vincent and the Grenadines,VCT,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Sub-Saharan Africa,SSF,57.12027082,56.66906253,53.1610338
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Sub-Saharan Africa (excluding high income),SSA,57.12027082,56.66906253,53.1610338
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,57.12027082,56.66906253,53.1610338
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Sudan,SDN,26.49056604,11.02204409,15.68483063
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Suriname,SUR,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Swaziland,SWZ,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Sweden,SWE,21.92572826,28.01911381,24.64
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Switzerland,CHE,9.016393443,8.710801394,8.786711603
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Syrian Arab Republic,SYR,44.43698607,52.27882038,44.84613086
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Tajikistan,TJK,9.967845659,1.739130435,1.208459215
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Tanzania,TZA,26.38623327,23.98042414,28.86597938
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Thailand,THA,45.86516425,43.89239515,44.1301273
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Timor-Leste,TMP,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Togo,TGO,8.988764045,3.365384615,1.19760479
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Tonga,TON,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Trinidad and Tobago,TTO,61.38568129,64.86123545,64.88017429
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Tunisia,TUN,34.2393896,36.23872907,39.06976744
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Turkey,TUR,40.08739217,42.59929158,42.73182074
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Turkmenistan,TKM,37.56236636,37.70319874,35.47409876
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Turks and Caicos Islands,TCA,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Tuvalu,TUV,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Uganda,UGA,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Ukraine,UKR,45.1592998,48.77004544,51.00169779
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,United Arab Emirates,ARE,45.90414821,40.04480169,39.19813854
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,United Kingdom,GBR,46.45631534,43.73295288,43.99723652
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,United States,USA,49.23635123,49.27401465,47.08791531
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Upper middle income,UMC,51.45333204,51.54048779,51.7469339
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Uruguay,URY,22.44165171,20.13422819,25.8790436
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Uzbekistan,UZB,37.73430391,40.59344735,42.36688852
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Vanuatu,VUT,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Venezuela, RB,VEN,42.33275068,35.10836635,36.88371794
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Vietnam,VNM,32.19734937,32.90506781,34.47904652
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Virgin Islands (U.S.),VIR,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,West Bank and Gaza,WBG,nd,nd,nd
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,World,WLD,49.14822213,49.02617918,49.36003391
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Yemen, Rep.,YEM,32.65,36.40819964,32.10702341
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Zambia,ZMB,2.985074627,4.242424242,2.034883721
CO2 emissions from electricity and heat production, total (% of total fuel combustion),EN.CO2.ETOT.ZS,Zimbabwe,ZWE,35.34303534,33.96017699,29.94056464
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Afghanistan,AFG,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Albania,ALB,55.55555556,57.28900256,67.30769231
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Algeria,DZA,32.51620507,33.10013574,32.83568982
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,American Samoa,ASM,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Andorra,ADO,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Angola,AGO,40.04149378,42.42223693,46.13304489
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Antigua and Barbuda,ATG,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Arab World,ARB,25.16667239,24.8739256,25.45581188
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Argentina,ARG,25.64474241,25.00720254,26.0149221
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Armenia,ARM,22.08333333,31.11111111,24.42748092
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Aruba,ABW,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Australia,AUS,21.63365696,22.4412414,23.37655655
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Austria,AUT,33.51836038,31.91336776,35.03761707
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Azerbaijan,AZE,14.1251405,21.03697408,24.75382003
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Bahamas, The,BHS,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Bahrain,BHR,12.42344707,12.20457187,11.66077739
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Bangladesh,BGD,14.44652908,14.74127557,13.80120887
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Barbados,BRB,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Belarus,BLR,16.69059584,18.27597728,21.39055794
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Belgium,BEL,25.18288406,26.03788399,27.31455504
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Belize,BLZ,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Benin,BEN,64.11609499,69.67032967,69.73180077
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Bermuda,BMU,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Bhutan,BTN,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Bolivia,BOL,39.46428571,38.39602555,40.43905257
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Bosnia and Herzegovina,BIH,16.55808903,16.59346022,13.11627907
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Botswana,BWA,39.81481481,40.65708419,42.33576642
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Brazil,BRA,44.18153137,45.25724775,45.9912907
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,British Virgin Islands,VGB,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Brunei Darussalam,BRN,16.52046784,17.20116618,19.41605839
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Bulgaria,BGR,15.59129241,17.54504505,18.54018311
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Burkina Faso,BFA,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Burundi,BDI,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Cabo Verde,CPV,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Cambodia,KHM,55.43175487,67.31601732,68.53281853
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Cameroon,CMR,51.69902913,52.87128713,52.03389831
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Canada,CAN,30.49621075,32.83130192,32.39110979
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Caribbean small states,CSS,14.52095808,17.28732491,16.48026316
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Cayman Islands,CYM,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Central African Republic,CAF,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Central Europe and the Baltics,CEB,16.86302188,17.95800457,18.40650762
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Chad,TCD,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Channel Islands,CHI,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Chile,CHL,31.41452585,31.24362152,29.86221193
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,China,CHN,7.685051215,8.625194848,8.395918504
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Colombia,COL,39.97443389,36.05713337,38.16213052
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Comoros,COM,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Congo, Dem. Rep.,ZAR,88.0794702,89.67391304,92.01520913
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Congo, Rep.,COG,86.53846154,80.33707865,73.07692308
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Costa Rica,CRI,63.86806597,68.98638427,67.60168303
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Cote d'Ivoire,CIV,23.24324324,24.15458937,29.83870968
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Croatia,HRV,29.41451991,32.38976592,35.60274828
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Cuba,CUB,7.023538345,4.355108878,4.464585431
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Curacao,CUW,24.34108527,35.21444695,24.04494382
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Cyprus,CYP,28.84097035,30.71625344,31.85053381
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Czech Republic,CZE,15.18601006,14.88960689,15.76189064
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Denmark,DNK,27.36434109,27.46256064,28.85854161
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Djibouti,DJI,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Dominica,DMA,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Dominican Republic,DOM,30.9912854,31.49606299,28.89791772
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Early-demographic dividend,EAR,20.83727058,21.17681744,21.5984008
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,East Asia & Pacific,EAS,12.09772145,12.63159678,12.05323878
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,East Asia & Pacific (excluding high income),EAP,9.719501189,10.76303798,10.58621487
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,9.78833372,10.83366687,10.62297358
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Ecuador,ECU,45.25018129,45.01656128,45.44303797
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Egypt, Arab Rep.,EGY,22.63389582,25.4138322,24.52799479
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,El Salvador,SLV,45.52023121,51.36518771,48.09688581
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Equatorial Guinea,GNQ,nd,nd,nd
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Eritrea,ERI,24.48979592,29.16666667,30.90909091
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Estonia,EST,12.56463289,12.06434316,11.71792153
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Ethiopia,ETH,47.30983302,47.81879195,46.82352941
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Euro area,EMU,27.05220156,26.99943721,27.4399426
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Europe & Central Asia,ECS,20.93821441,21.02467801,21.06890921
