Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Maldives,MDV,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.030733772,0.029723114,0.028711918,0.027754651,0.053754929,0.078253261,0.101406893,0.147865884,0.191382066,0.278010134,0.290971349,0.280647117,0.291266212,0.320850468,0.348222906,0.411008595,0.397293397,0.454373022,0.575738965,0.656022936,0.678475771,0.987269231,0.818256198,0.808236735,0.977866667,1.105698473,1.250113636,1.109571956,1.506089286,1.577066434,1.582335616,2.000181818,1.664625,2.139083333,1.873482866,2.279486486,2.238025788,2.329861878,2.454852778,2.447997275,2.528965517,2.800254545,2.668605598,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mali,MLI,0.022989591,0.022047748,0.025894154,0.032346303,0.031981115,0.03556048,0.033834061,0.039200708,0.034254227,0.02752716,0.033902091,0.037613168,0.039965944,0.042788169,0.047792749,0.052609762,0.051696295,0.061730834,0.057971787,0.061672076,0.055340209,0.054747406,0.049643486,0.055425233,0.056726799,0.05197174,0.047926267,0.044513573,0.047012912,0.050228495,0.049717198,0.050316394,0.049904394,0.049795821,0.049239269,0.048687209,0.049258538,0.051571696,0.073025275,0.074115018,0.074356251,0.072849433,0.072257594,0.069767498,0.070254352,0.069745223,0.070805643,0.073290823,0.075281844,0.05490057,0.063585601,0.066825712,0.061676791,0.061882473,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malta,MLT,1.044345429,0.901952344,1.018925594,1.273303364,1.552410895,1.483823714,1.314628807,1.671365752,2.072289704,2.145008216,2.193051379,2.180574827,2.776468838,2.669556585,2.464936622,2.193772968,2.494443609,2.616128612,3.014633344,2.890608345,3.231041071,3.586735302,4.028211281,3.01770522,4.126294265,3.563982381,4.340964162,5.386307096,5.79625135,6.189700104,6.150148234,5.801971895,5.653875325,7.319842941,6.627570725,5.741551104,6.031525114,6.723491349,5.682394918,6.186419232,5.413532514,6.325824114,5.806537886,6.476880542,6.415248662,6.683221324,6.351303206,6.698844917,6.252313871,5.814186003,6.095329885,6.051940096,6.355649593,5.240130476,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Marshall Islands,MHL,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.007843552,1.058930303,1.113867401,1.245484696,1.305059612,1.29372795,1.28423838,1.276785887,1.341878202,1.267493663,1.476332892,1.545952782,1.616936025,1.618363235,1.690056458,1.620135234,1.760272657,1.899052478,1.895961395,1.962424266,1.958419165,1.954207191,1.949680041,1.945136968,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritania,MRT,0.042730461,0.053973911,0.068566784,0.094024235,0.121758223,0.162588878,0.175835715,0.188179058,0.216584563,0.246484554,0.373431989,0.337888067,0.367328674,0.374351093,0.375008425,0.383621575,0.378057822,0.395975905,0.402476351,0.405856276,0.411140191,0.420456928,0.54407533,0.56176365,0.507811695,0.371503604,0.206000797,1.761396752,1.685919822,1.447154459,0.447578527,0.452915779,0.464318187,0.466242636,0.529000395,0.468201336,0.463756444,0.451676125,0.439793543,0.436447023,0.432776762,0.455014515,0.467802232,0.467206623,0.501315548,0.503413825,0.496585807,0.55418962,0.567036613,0.606292764,0.622840675,0.650124171,0.702902014,0.683653507,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritius,MUS,0.272514943,0.274719173,0.361281304,0.290764139,0.418299766,0.404197875,0.357726781,0.636179596,0.799157829,0.704146331,0.603767554,0.471904007,0.809099903,0.784435818,0.789327845,0.661868834,0.683638405,0.696483206,0.675655785,0.694881923,0.611141993,0.553530886,0.506164605,0.59671196,0.619486258,0.693494936,0.777360068,0.898980969,0.818998331,1.001111999,1.381911171,1.421894183,1.575762997,1.617341034,1.459753641,1.630203206,1.720327056,1.740436164,1.870755528,2.065534045,2.267789393,2.39401331,2.395715333,2.523504784,2.53175545,2.683999401,2.94193012,2.97588958,3.029991456,2.963163435,3.132082534,3.129998786,3.241044939,2.960046971,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Micronesia, Fed. Sts.,FSM,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.709702689,0.745352748,1.088453547,1.26295262,1.642399925,1.371058953,1.373202516,1.376307764,1.139484736,1.179769114,1.360991625,1.158310361,1.622550764,1.167845665,1.240335923,1.381554542,1.414219325,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa,MEA,0.968691762,0.991417377,1.062446441,1.186981117,1.344133621,1.555361215,1.722085189,1.782626389,2.0691224,2.271643869,2.333670784,2.550892438,2.666537723,3.070104388,3.02840606,2.904719996,3.332187038,3.407159235,3.484395753,3.552938137,3.490311345,3.281653082,3.209074712,3.313082047,3.434170045,3.520728609,3.637578817,3.576771113,3.709871762,3.728484393,3.730755557,3.845971184,4.035938832,4.284754264,4.396328225,4.185129875,4.091724533,3.888651689,4.185742353,4.380037535,4.675458055,4.661994232,4.636333977,4.850560412,5.145744753,5.289180418,5.486439826,5.448303209,5.755992432,5.889547315,5.987345191,5.911819997,6.230153774,5.972373737,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa (excluding high income),MNA,0.85998281,0.842030582,0.850534696,0.905834221,0.995292578,1.141634279,1.320846311,1.307865198,1.621406393,1.608559266,1.65088667,1.713912376,1.748139421,1.973425077,1.985870928,1.976252824,2.28462824,2.31151501,2.391907017,2.423180059,2.193291964,1.978523461,2.056942077,2.223820402,2.329522142,2.355467544,2.336467926,2.411713384,2.52054352,2.526297665,2.460236884,2.537805096,2.575284648,2.650017161,2.772786084,2.827285172,2.797530973,2.709016748,2.982818156,3.168182383,3.132634523,3.171745251,3.132275868,3.296493186,3.438027386,3.585008958,3.63892207,3.725313284,3.898208662,3.961772691,3.955962355,3.953610517,4.065778289,3.945450743,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa (IDA & IBRD countries),TMN,0.859505378,0.841563117,0.850062509,0.905331335,0.994740028,1.141000484,1.320113024,1.307139118,1.620506246,1.607666252,1.649970156,1.712960873,1.747168916,1.972329502,1.984768444,1.975155679,2.283359895,2.31023174,2.390579115,2.421834796,2.192074326,1.977425055,2.055800137,2.222585816,2.328228874,2.354159872,2.335170802,2.410374486,2.519144204,2.524895154,2.480535926,2.559210701,2.597523755,2.673483584,2.797967129,2.853632152,2.824293286,2.735629657,3.011726531,3.199119906,3.162969045,3.200827916,3.161983044,3.327917824,3.469400696,3.615514095,3.67206852,3.759692545,3.936003648,4.000791118,3.995708436,3.993367717,4.107713804,3.985961132,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle income,MIC,1.111403876,0.955461752,0.897573844,0.904504629,0.928305768,0.982918946,1.036525987,0.99761382,1.066619751,1.156295512,1.295869506,1.381157165,1.425181447,1.492450317,1.512572719,1.594702956,1.659376821,1.737431975,1.840788256,1.883721121,1.857101291,1.833410499,1.905616931,1.936825808,1.995464583,2.078269766,2.127923101,2.200250263,2.280745707,2.302307536,2.263538789,2.317769146,2.365857959,2.336838594,2.281590162,2.326466621,2.357324306,2.31525809,2.259165981,2.26981164,2.296264752,2.314240386,2.347001399,2.565362346,2.752412742,2.867775314,3.021923212,3.125266212,3.251628231,3.29129142,3.550157264,3.788227992,3.882279159,3.853667821,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Moldova,MDA,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,5.658816244,4.222846258,3.275561907,3.045274155,3.141359221,1.942777204,1.716679461,1.234733964,0.965214233,1.022913361,1.100182387,1.187528267,1.263730162,1.361666306,1.393071924,1.30813803,1.338363153,1.276290637,1.384630177,1.415302757,1.383552384,1.398349504,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Monaco,MCO,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Montenegro,MNE,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,3.34904381,3.875533515,3.655836006,4.457679397,2.953556075,4.167664361,4.145547583,3.763898221,3.61855388,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mozambique,MOZ,0.251537178,0.344472864,0.25482922,0.208649094,0.263434297,0.241588917,0.250738797,0.216165511,0.313693886,0.357847287,0.322275196,0.381848624,0.340948782,0.359994473,0.310611117,0.277359827,0.239352972,0.246646287,0.253966594,0.227233989,0.268810583,0.203613801,0.203105708,0.154815918,0.118478818,0.087596167,0.074704352,0.074776854,0.077115972,0.079004147,0.076510262,0.07457026,0.070737744,0.072963385,0.069219912,0.070053474,0.063460006,0.066720556,0.065431564,0.066845031,0.073883946,0.084102117,0.082062866,0.096236113,0.093626327,0.086265298,0.091093604,0.101188539,0.09855269,0.106996355,0.112476074,0.128844513,0.12126941,0.151849649,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Namibia,NAM,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.028497711,0.720318221,0.760683337,0.891190012,0.986496686,0.98645943,1.025689756,1.022031208,1.053549328,0.896354963,0.865572541,1.044456125,0.899073375,0.946128589,0.979578029,1.139704177,1.133710499,1.13362974,1.573772878,1.426008325,1.412542971,1.260440656,1.472147737,1.256404181,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nauru,NRU,nd,nd,nd,nd,5.333818182,5.751655629,5.559804582,7.812356604,7.638359237,10.36526382,10.16571693,13.29626832,11.42028771,12.29102303,14.20094664,14.52277228,14.34823924,15.71209399,15.54876214,15.37630191,16.65037393,16.41147822,16.15209224,15.87243794,15.57112527,15.25299731,19.30923887,18.44222222,18.01656764,17.6061858,13.61559463,13.32884328,12.67927494,11.69636794,11.15380716,10.6662989,10.23382837,10.21042164,9.8477223,9.127339705,8.398824935,8.024868199,7.644892286,6.537836767,6.526846633,6.16302521,4.356400356,4.36764268,4.37981487,4.022437176,4.389426434,4.016429354,4.00208354,4.346074074,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Netherlands,NLD,6.39917962,6.520357665,7.060853797,7.623924888,7.987673248,8.174053896,8.321531816,8.476054637,8.920252219,9.00064816,10.88580887,10.67681011,11.83880977,12.32545243,11.84534918,11.19687488,12.31905294,11.85592809,12.23297754,13.37862422,12.54494544,11.57815117,9.384833319,9.623180022,10.05639192,10.20925607,9.956978312,10.40360157,9.953506258,10.98402906,10.59447501,10.95929395,10.68378816,10.77817839,10.7465233,10.88713589,11.2778475,10.7529534,10.74801679,10.36596596,10.38308976,10.47389123,10.65248996,10.77366018,10.85205296,10.43238481,10.22316313,10.46844735,10.5414923,10.23497125,10.93254316,10.32765673,10.10916826,10.11475925,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Caledonia,NCL,10.90816456,10.92874384,6.771199041,7.231306884,12.48694665,13.61449724,16.15833155,15.276,18.50084422,14.98533654,21.37991964,20.1685,13.58689243,20.23270817,21.24620611,19.09607547,17.84241791,15.74652941,11.22768727,11.86148736,14.29619422,9.768384157,8.68301304,7.768022865,7.955443455,9.425697637,8.925713378,9.093246106,9.209514207,9.865205095,9.269474953,10.07911634,8.810638546,9.957760602,10.45049134,10.70872374,11.11808325,9.084754093,8.824565591,9.832931831,10.47321202,8.689813366,10.86077024,12.17444,11.0975,12.22333333,11.57835745,12.37227311,11.84956198,12.13851837,14.169288,14.36482283,14.01671815,14.68194297,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Zealand,NZL,4.867069736,4.863166095,4.516526591,4.830336124,5.069180011,5.212262974,5.237592586,5.007613524,4.907836687,5.147130698,5.050328032,5.278783386,5.577719274,6.14695843,6.203229487,5.923148779,6.184562611,6.506157298,5.769779892,5.299398842,5.608463812,5.288863324,5.779176198,5.615176132,5.979286046,6.714909304,7.052053415,7.363341376,7.735165377,7.700344326,7.071237612,6.891034877,7.10204151,7.471145513,7.370467403,7.386109054,7.674956324,8.204273662,7.871314024,8.510851608,8.549394199,8.87715449,8.408514119,8.46272795,8.453612477,8.258489562,7.992808632,7.963774563,8.029041035,7.527296054,7.304163008,7.185948221,7.827968966,7.64505234,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,North America,NAC,15.5255288,15.22153307,15.56809381,15.99246693,16.53862687,17.02208779,17.63785042,18.14896972,18.66845243,19.36166954,20.62711185,20.53359552,21.32560689,21.98691075,21.07854833,20.08038685,20.7481762,21.10259734,21.51491517,21.42995366,20.51385729,19.51958154,18.37898541,18.32219256,18.73678183,18.62318688,18.39730301,19.04185363,19.70594584,19.75934888,18.95437117,18.66799571,18.77505257,18.971131,19.00768536,18.95947727,19.19114554,19.39507624,19.32899241,19.46496456,19.92619574,19.39113727,19.33413477,19.3659469,19.44278246,19.35790463,18.85767679,18.9612386,18.26350804,16.95777443,17.18617506,16.76557707,16.04341744,16.10208996,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Northern Mariana Islands,MNP,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Norway,NOR,3.658563698,3.698694388,3.868626059,4.086515969,4.382327935,4.407489804,5.2127318,5.10729497,5.539193646,5.775392981,7.227535069,6.968451763,7.482238767,7.706917012,6.949826335,7.404803169,7.281807791,7.684619256,8.57238638,8.408177547,9.313753849,9.8372189,9.976716899,9.083047026,9.772232741,9.804827001,11.29660355,9.722543741,10.09201,11.6822755,7.429148081,7.526341168,7.467626804,8.151268173,7.818332417,7.67101664,7.615492854,8.195307227,8.52482024,9.117546218,8.834015703,9.284992238,8.378534776,9.90643602,9.287466436,9.179216926,9.495835691,9.57484966,11.67958325,11.46182886,12.29495452,9.124767216,9.940980235,11.74032423,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Not classified,INX,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,OECD members,OED,7.273067594,7.308969442,7.530947651,7.843045831,8.129635448,8.370383589,8.6457955,8.91960882,9.29911649,9.747799307,10.46458346,10.53817642,10.92510976,11.35408661,10.97859778,10.53185731,10.97801431,11.09948137,11.29003827,11.4829398,11.12792222,10.62000988,10.18350224,10.04079964,10.22280454,10.25615897,10.17741867,10.42139473,10.6774556,10.90761263,10.55539818,10.54230598,10.5191512,10.53224362,10.58468688,10.6253251,10.86076658,10.88941745,10.80215983,10.85238018,11.05565412,10.92786811,10.90147662,10.9826673,11.03534253,10.96419202,10.86534722,10.88476723,10.6081275,9.877225641,10.10630074,9.906837619,9.695674703,9.654716802,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Oman,OMN,nd,nd,nd,nd,0.018067332,0.04106994,0.045694348,0.205537806,0.237418573,0.334919776,0.324221869,2.795644958,2.692228924,2.617373967,2.774377722,8.227472779,8.979304299,8.70053978,7.548460059,7.07301061,5.238231077,4.930201024,4.445858046,5.534500533,5.632762281,5.780406776,6.324223676,5.840234905,6.304983833,5.77848292,6.28313244,6.220361509,6.100819531,6.513151272,7.15390465,7.2524778,6.804482721,6.951772673,7.443034857,9.304752096,9.777452741,8.926479408,10.96373498,13.58054191,11.43150584,11.92448495,15.51028912,16.84663981,16.10156767,15.96337533,17.11206126,17.51247896,16.69972035,15.66042312,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Other small states,OSS,0.620620572,0.759716584,0.761356165,1.593051834,1.6924878,1.66025431,1.625686856,1.82635214,2.087509381,1.978943318,3.264586901,3.49420187,4.059495817,4.812721383,4.200174134,4.067220054,4.05978909,4.212992859,4.767300214,4.871538972,4.54912571,3.897231324,3.962889508,3.517556873,3.685687641,3.778273334,3.770178778,3.68618558,3.934599708,4.243954331,4.021365144,4.37894033,5.033863807,5.203741151,5.033376549,4.958784521,5.048933252,5.401604739,5.077466894,4.81107189,5.000527607,5.214115658,5.233843153,5.425771123,5.434896037,5.76932353,6.147346656,6.595860017,6.679821505,6.344903763,6.636688196,6.910482229,7.227760792,6.832942317,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pacific island small states,PSS,0.372882508,0.387983089,0.466693917,0.473524556,0.717858324,0.610132286,0.597141375,0.667394412,0.690999071,0.738678058,0.832972557,0.91992232,0.933627206,0.985869289,1.026274192,0.986656932,0.764835706,1.085318078,0.978205436,1.107434999,1.083544712,1.298371402,1.082756058,0.987118656,0.873802065,0.90813328,0.894093754,0.79910093,0.874446254,0.947490258,1.038287204,0.947643939,0.865074539,0.880472804,0.895524041,0.92358707,0.933085603,0.840567577,0.808820239,0.882947386,0.910548152,1.081241351,0.928300205,0.944373294,1.06064131,1.160977461,1.155616953,1.102422445,0.758305051,1.047787542,1.267992057,1.266743444,1.293382813,1.334013528,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Palau,PLW,1.521892509,5.185132815,5.057931034,5.298622483,5.538752006,6.121869783,6.030698949,6.618536233,6.871943602,11.64640494,11.81769881,14.15708648,14.54053826,14.6132005,15.93694137,15.82662866,9.254070335,14.99795501,9.053575837,10.28102581,12.92785111,12.73366712,12.44817242,12.11532847,11.79276045,11.77894583,11.53969389,11.33300555,12.65792199,15.40130064,15.55358208,15.16954302,6.69076381,6.281798715,6.109848259,6.16302521,6.217010455,6.070187055,5.93878212,6.021665431,5.928705539,9.26010101,9.179208174,9.493248731,9.442918455,9.578741146,10.07820308,10.38965106,10.33366293,10.27423319,10.56927211,10.85543046,10.77698015,10.69300636,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Panama,PAN,0.880397979,0.945782539,0.991186588,0.956101109,0.974017335,1.16317328,1.224315171,1.218123834,1.408359472,1.390823297,1.450587214,1.66563134,1.742459892,1.960752623,1.778343301,2.099082229,2.016230905,1.883493381,1.508042931,1.653706418,1.579057655,1.648836632,1.587869956,1.646927949,1.327992665,1.184728263,1.213917806,1.380792894,1.236899541,1.042683597,1.120426465,1.28633466,1.64887063,1.499717901,1.617038304,1.09013942,1.654505706,1.979564201,2.042972017,1.908691455,1.911742827,2.270130717,1.866891827,1.921375446,1.780298539,2.060359997,2.181575209,2.093510117,2.107748953,2.415888235,2.531091787,2.742796197,2.69361479,2.723017655,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Papua New Guinea,PNG,0.091350751,0.100789686,0.09720273,0.123668477,0.126458311,0.140835953,0.154422932,0.193181391,0.217196415,0.23503288,0.284654103,0.329624693,0.492521815,0.507349809,0.581432802,0.545542358,0.544621118,0.532573914,0.549851055,0.574044168,0.569069406,0.584866539,0.573407782,0.575891227,0.570969111,0.578288317,0.547389183,0.604304287,0.555571969,0.501597572,0.515050014,0.484409539,0.469976818,0.445210101,0.474717757,0.436998521,0.452284781,0.518784629,0.561374564,0.467052317,0.496070655,0.582028122,0.616865701,0.680811606,0.755618136,0.720519213,0.690926208,0.958160743,0.73337006,0.760922609,0.681184727,0.746895234,0.695999508,0.830847585,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Poland,POL,6.740362582,6.922802563,7.15360516,7.528621321,7.807291587,7.862051172,7.975704744,8.105834014,8.548589914,9.022079801,9.320318329,9.554993854,9.981742698,10.07663176,10.29951122,11.0409312,11.6146269,12.0794436,12.35662883,12.55388634,13.05936746,11.42279709,11.65347614,11.54822291,11.75733071,11.98594819,12.10401817,12.35406034,11.79069191,11.16361398,9.66717214,9.455665483,9.246915317,9.18461204,8.664998584,8.918615723,9.210609908,9.043385427,8.417027479,8.166558532,7.822798329,7.877112224,7.712040984,7.911421984,7.97271581,7.927026686,8.362097463,8.244183742,8.258160054,7.800914342,8.313376825,8.328175875,7.880600782,7.947728476,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Portugal,PRT,0.928578089,1.018050319,1.034377865,1.110208624,1.21998414,1.288947997,1.327035861,1.398287231,1.472335783,1.668587261,1.757791405,1.898035761,2.126159183,2.317068608,2.366234787,2.348565289,2.396767891,2.403642892,2.379382628,2.590855545,2.763116005,2.763828494,2.951574043,3.0307109,2.907559769,2.734259393,3.042086135,3.14417772,3.28615515,4.118915142,4.239198924,4.416863558,4.851017443,4.709295486,4.770042511,5.173429531,5.026484644,5.250035785,5.690597799,6.305207232,6.096403385,6.056037979,6.410086691,5.853135645,6.02313785,6.215165476,5.684705076,5.705207852,5.268402206,5.126323978,4.552752646,4.510827218,4.380586816,4.423980771,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Post-demographic dividend,PST,7.730111164,7.771664413,8.024388437,8.369716197,8.689086581,8.970313136,9.277040209,9.596438386,10.02207816,10.52928167,11.33641591,11.40806793,11.85228786,12.34559855,11.9262844,11.40588623,11.8937432,12.0266887,12.24753964,12.46418485,12.01403962,11.50271547,10.99646291,10.8944487,11.11624059,11.14636677,11.05809723,11.32540678,11.68109072,11.92574871,11.63836589,11.62827328,11.63070828,11.57324491,11.53531891,11.57885621,11.79483496,11.7691907,11.69259398,11.77675097,12.01725612,11.9049379,11.90323255,12.01033539,12.07313858,11.98590918,11.84194103,11.84250563,11.54462506,10.72863956,11.03059518,10.77309036,10.56154753,10.50619945,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pre-demographic dividend,PRE,0.156710731,0.163434316,0.166592997,0.17524016,0.187095045,0.26785002,0.312412271,0.26732039,0.251135453,0.304291087,0.352855844,0.421856291,0.458285943,0.494460859,0.537142385,0.4722195,0.530316348,0.484527255,0.469220676,0.571224192,0.539843842,0.47204263,0.454434915,0.449501028,0.468302311,0.474820543,0.463682626,0.444803377,0.509686512,0.448202459,0.346193285,0.322073645,0.404211703,0.394677709,0.369567999,0.364799207,0.356484072,0.337853875,0.332852008,0.337500544,0.395550787,0.423010868,0.450083046,0.433871563,0.492275644,0.493818405,0.458264618,0.399797113,0.443943712,0.433205592,0.468292768,0.5059697,0.539028073,0.547302532,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Puerto Rico,PRI,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Qatar,QAT,3.72056057,3.141816766,3.393738765,99.57594044,92.96956451,85.56316713,78.73460839,77.62918258,76.1043496,71.23004658,69.22854869,76.7558828,82.71893816,87.73282856,68.28188785,66.67556729,59.76636606,54.43093162,54.84706642,69.96536805,58.55004805,51.8444405,44.56079165,36.43571114,36.13427155,33.43150233,33.38105471,27.16508042,26.79395916,30.93963443,24.71202658,36.43461125,54.73525532,62.42811916,61.03533066,63.44913666,63.10062048,70.98476372,59.06042456,55.03941168,58.52216941,67.45219807,64.48007371,62.14249624,58.65929741,60.88561446,64.21761185,53.67274578,46.68490643,43.50433051,41.13116188,42.21375202,46.69747731,40.46235547,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Romania,ROM,2.903812021,3.005891594,3.420285867,3.698826568,3.811762869,4.136449656,4.381022511,4.716318555,5.060132786,5.579907153,5.931369102,6.149550423,6.410251701,6.957304491,7.177785046,7.620014725,8.109155575,8.199979904,8.833289023,8.87596915,8.839647231,8.840159938,8.695110531,8.878868589,8.35419784,8.540541384,8.843110512,9.244904383,9.228068093,9.245609624,6.8469487,5.979301257,5.407607363,5.302368771,5.077610498,5.603084737,5.601094681,5.074362935,4.542174901,3.988948711,4.040518655,4.366207979,4.47471788,4.684388286,4.517307494,4.524305495,4.876469678,4.866509869,4.657964663,3.994768525,3.916055671,4.212562206,4.074315455,3.539707601,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Russian Federation,RUS,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,13.97997354,13.05174975,11.44953608,10.99555846,10.88665067,10.31678925,10.12729917,10.40068271,10.62712053,10.6696034,10.71590102,11.09064748,11.12062698,11.25352867,11.66912207,11.67245657,12.01450651,11.02385623,11.72582001,12.36753393,12.81834526,12.46681628,nd,nd,nd
