Series Name,Series Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA blend,IDB,96.46449469,100.8268711,104.4592065,105.9997159,113.1240285,123.0568151,129.2859182,127.8557778,129.5605228,143.7846782,191.0670646,173.0298944,187.5529742,193.3328653,275.5375408,307.7527752,360.4066836,366.9086288,376.9300943,451.7483354,562.1371929,574.1954341,529.7169517,435.4068803,405.3745059,390.9793178,407.8841663,463.593885,436.5296211,370.3368431,385.4107293,400.4425532,398.2914936,375.0287118,376.7921689,435.9803304,472.8990399,473.7989737,449.0898646,460.9759863,506.9302904,484.8965656,515.2012932,573.2833425,671.2001252,773.8507474,930.077683,1041.182691,1239.282862,1161.692459,1610.664419,1823.454306,1964.197477,2097.792278
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA only,IDX,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,327.3721655,330.3879608,315.6230899,300.1010595,301.3782179,314.8169439,329.9077921,345.1476251,336.4788677,322.7111343,329.832601,325.8392305,302.3992338,287.8349471,269.0839901,300.5425284,323.7903531,332.4421566,333.8434118,327.9711095,348.976243,334.4127009,345.5421646,379.8938416,418.5495917,466.2306195,532.3466184,619.0400825,729.7646778,732.8092164,812.0619168,887.4586674,922.0124585,980.3826042
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA total,IDA,91.30664035,95.48905768,98.84441809,101.6469992,106.9308431,116.5775122,122.6625445,124.4948208,125.9754216,136.7631051,157.1321113,152.5114591,154.5477234,170.4661057,228.1637801,267.691484,273.4672269,287.8791044,309.6172331,356.5024069,414.641989,421.097746,395.1143236,349.6949603,339.0411959,341.9072125,357.5525334,388.9884242,372.9753538,338.5278435,348.6690304,352.3485521,337.513785,319.4857831,308.8171156,350.5643213,378.7311321,384.1744613,375.4175268,376.2345079,406.403135,388.9225743,406.8723043,449.5904768,509.5418598,576.8069912,675.1214095,769.9885369,911.6843536,884.3914381,1099.421371,1224.477275,1297.392328,1382.35976
GDP per capita (current US$),NY.GDP.PCAP.CD,Iran  Islamic Rep.,IRN,191.68086,196.9246613,203.4363379,208.1308234,221.3192341,248.3386544,264.9768357,287.0792001,318.9875642,350.9096251,384.9421659,468.9641952,570.378123,876.32926,1453.806615,1581.892588,2017.096806,2315.14873,2167.858347,2426.186567,2440.30552,2499.418545,3008.638723,3585.492831,3572.094053,3810.120706,4249.407782,2619.832583,2320.273076,2201.440336,2222.094543,nd,nd,1083.856647,1207.393298,1598.498218,1963.962592,1824.864744,1733.475866,1757.453132,1664.26127,1899.020425,1900.047731,2240.807121,2649.913586,3135.187408,3646.844407,4705.38822,5476.158422,5437.81879,6299.918738,7874.484792,7710.513314,6631.29827
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,231.0256806,245.0319228,254.7014337,250.7870782,288.1634462,nd,nd,nd,312.8221761,313.8174456,330.8852351,376.8898904,388.1045067,468.8419819,1018.074003,1151.818123,1471.208047,1592.017935,1847.877598,2852.369479,3911.54243,2735.600507,2950.291594,2738.305982,3078.151312,3099.881326,2956.964233,3474.335257,3752.200221,3850.3473,10291.8602,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1391.609582,1848.968201,2350.194236,3125.580302,4512.985144,3725.675441,4487.366289,5828.764749,6614.584821,6879.69779
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,685.6147124,739.2764064,797.0062884,852.1353017,965.1354227,1023.773726,1074.506506,1152.004952,1124.516636,1291.34992,1487.985434,1705.618074,2082.523978,2426.667875,2519.417979,2976.342277,2922.472196,3430.464443,4404.340613,5435.335102,6378.743587,5992.077411,6166.734535,5921.095072,5697.659835,6017.684218,8120.198395,9591.394593,10726.47403,11186.87525,14045.18673,14101.14718,15729.93428,14671.56488,15918.66592,19177.41416,20856.29655,22540.26314,24271.20898,26308.41129,26241.91849,28223.53681,32539.01937,41107.15645,47631.06462,50886.82729,54326.09801,61388.17383,61235.40063,51983.78818,48541.47764,52564.25548,49231.36162,52034.76822
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMY,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,12672.68506,14034.30662,15997.93705,18470.17821,20657.43693,20358.66729,20804.49555,24229.51035,28678.84529,34634.052,36980.11308,41232.92064,69414.12207,70433.64819,60419.27194,64275.01244,71312.15947,74999.20762,78119.05987
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,1229.174748,1436.384439,1094.635848,1257.811405,1375.892256,1429.314605,1513.883606,1468.123862,1647.877274,1852.392539,2107.487111,1906.728576,2381.273825,2956.680903,4141.619781,3770.815244,3498.407869,3982.839745,3785.270206,4700.475436,5643.29703,5879.321661,6087.656057,6685.159579,6261.999323,5698.473656,6909.105354,8120.218481,9881.42812,9871.574095,11264.01874,11956.0086,12838.4182,12530.99864,13830.287,18028.63557,19285.68194,19627.13822,19400.1012,19136.71157,21052.10432,20306.19646,18431.15696,18946.99942,19888.172,20611.17931,21905.01769,25008.6037,29657.44201,27795.87671,30661.99004,33657.15727,32569.59683,36393.66932
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,804.4926233,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2099.914303,2298.004545,2662.326357,3194.679293,3609.201208,4093.44662,4019.795878,4588.414364,5591.991448,6967.227798,8429.023181,7597.688826,7531.597653,7806.739036,7714.185232,7964.328666,11277.69171,14187.7743,15692.72629,16332.60955,20757.08875,21884.10445,23166.80415,18676.95264,19273.84424,20596.38865,23020.09914,21779.62444,22252.35771,21936.8226,20051.2426,20400.8109,22196.50736,27387.2258,31174.56118,31959.26215,33410.7482,37698.78573,40640.18465,36976.84512,35851.50807,38332.30037,34814.12436,35370.27441
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,429.1279261,452.82526,463.3468789,484.2889658,517.6104179,552.3525893,615.065161,636.4161733,594.3300923,645.7067625,751.6190856,812.3243071,973.9693906,974.3556261,1196.00869,1420.969342,1455.556235,1577.983379,1271.182202,1152.505463,1256.169458,1377.728073,1496.992541,1615.179454,1041.083801,908.7547703,1179.281692,1398.361079,1624.643836,1854.802332,1921.432664,1692.081517,1457.213633,1990.87193,1995.06399,2330.356939,2591.49217,2940.0639,3409.874974,3416.774615,3448.448874,3487.900025,3706.777706,3581.160016,3853.61404,4238.315843,4487.499707,4816.59587,5119.344953,4489.84173,4902.672692,5348.638529,5466.579083,5259.042342
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,478.9953402,563.5867598,633.6403152,717.8669152,835.6572525,919.7766882,1058.503561,1228.90921,1450.619652,1669.0982,2003.647047,2234.261666,2917.658976,3931.301627,4281.359928,4581.574389,5111.295149,6230.335688,8675.013997,8953.59152,9307.839295,10212.37814,9428.87465,10213.95828,10786.78618,11465.72578,16882.27395,20355.60522,24592.77201,24505.7673,25123.63179,28540.77148,31013.64715,35451.29751,38814.89438,42522.06659,37422.86414,34304.14897,30969.73803,35004.06127,37299.64413,32716.41867,31235.58818,33690.93773,36441.50449,35781.17005,34075.97895,34033.70125,37865.61803,39322.60473,42935.25272,46229.97239,46701.008,38549.67801
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,nd,nd,nd,nd,nd,535.660878,543.4411465,478.4528267,389.9880489,449.9038518,386.517243,389.8156328,435.2269362,503.6970218,620.4622046,686.6278678,837.9791124,1002.319855,1212.463206,1481.383937,1714.424676,1853.468361,1900.376853,1915.612428,1855.663059,1794.47918,2219.56856,2265.194018,2033.651034,1315.154921,1238.666707,1227.653003,1418.645436,1416.610681,1501.328584,1557.222359,1557.595151,1593.841076,1711.763252,1736.686466,1774.088393,1850.058147,1939.773415,2021.460782,2205.795843,2360.530244,2722.666078,2970.889056,3655.858124,3800.675929,4054.270668,4266.077022,4423.117355,4656.219807
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1647.463231,1512.485066,1515.104059,1433.461534,1320.321622,1288.239052,1350.333866,1445.569414,1468.701798,1130.113592,1229.000958,1490.926751,1658.031146,2068.123657,2874.288291,3771.278957,5291.57565,6771.414797,8513.564645,7165.27705,9070.649972,11634.42422,12387.18982,13890.85601
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,279.3083282,293.7068912,358.4901832,591.5615656,1574.733816,998.4197102,734.3625848,682.0040383,784.0251513,728.4377692,652.4360388,687.9259033,666.0111319,612.6592914,657.1208354,501.9083899,489.7138463,499.6690296,621.8468858,580.2706864,549.7719777,644.7283411,638.4384115,619.6300235,715.1391327,724.8192799,842.9591391,842.2182266,801.1040397,832.0247088,796.7937634,734.9492461,826.585504,1015.072861,1130.565346,1214.504048,1151.592269,1357.646308,1413.345412,1297.31094,1493.218696,1692.516244,1763.699696,1724.21876
GDP per capita (current US$),NY.GDP.PCAP.CD,Korea  Dem. People’s Rep.,PRK,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Korea  Rep.,KOR,155.5968577,91.48062002,103.569461,141.7270616,120.0012624,105.1262372,129.3008282,156.0767884,193.1149376,236.9905308,291.8590112,316.8310915,339.2753501,426.3040608,588.7907132,646.1749485,874.639813,1105.569916,1468.081061,1857.819037,1778.48024,1968.868622,2075.941819,2268.18078,2474.471196,2542.04198,2906.168843,3627.601544,4813.284872,5860.40382,6642.451218,7675.693138,8140.218706,8869.020761,10275.27753,12403.91322,13254.6374,12196.76978,8133.731245,10432.2108,11947.57725,11255.94789,12788.58018,14219.19359,15921.9392,18657.52125,20917.03024,23101.51023,20474.88685,18338.70637,22151.20889,24155.82985,24453.97191,25997.88105
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,KSV,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1087.762401,1490.361033,1587.505829,1969.562713,2135.332847,2190.552079,2371.662079,2788.479464,3254.860674,3209.694109,3283.211938,3736.840999,3600.887,3890.300665
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,nd,nd,nd,nd,nd,4349.998225,4482.460819,4168.255055,4166.527801,3991.39377,3831.039956,4803.033051,5135.525099,5835.341819,13159.17111,11438.62916,11772.39312,11969.90665,12424.61208,18812.14292,20687.48221,17252.11061,14206.73979,13156.83301,13087.05961,12356.57958,9819.916561,11661.27088,10332.57155,11833.92178,8950.598095,5484.897777,nd,nd,nd,16610.36902,19228.20213,18001.0832,14687.60001,16254.403,19545.19345,17532.8578,18674.59853,22841.60249,27437.98242,35694.38171,42498.7402,45159.34147,54484.30051,36754.94587,37725.14121,47551.38297,50903.9046,48463.15167
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,490.9084017,643.090589,469.414551,279.1411246,149.3996488,173.021097,203.764751,235.1770442,250.7925767,287.2867049,325.4709822,363.0338308,377.2769302,344.6695077,247.8528545,276.7072611,324.0196947,326.0306989,319.5325358,362.6677396,418.1732543,476.1624042,591.3647725,710.9803378,900.4995535,947.9555257,1138.526082,1297.536874,1445.416201,1700.525305
GDP per capita (current US$),NY.GDP.PCAP.CD,Late-demographic dividend,LTE,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,698.4323698,734.3290414,744.6954731,788.171884,828.4583348,860.6932763,934.1306389,1043.396251,1093.864506,1188.44234,1096.7687,1124.760304,1274.683111,1548.935667,1682.000664,1743.491844,1663.400947,1523.51152,1663.561624,1706.765123,1795.332998,2034.036065,2428.430343,2910.605699,3490.423229,4369.864589,5401.19098,5188.451204,6190.136641,7498.222266,7953.165207,8521.496847
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean,LCN,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1933.084266,1931.808514,1820.687009,1844.407889,1846.474235,1908.320726,2138.014869,2293.404061,2618.417469,3165.09667,2932.718365,3321.163281,3749.981983,3931.940282,4159.915379,4481.00196,4442.893177,3949.742914,4300.831909,4132.405407,3654.179744,3713.430902,4230.862608,5056.52551,5853.302162,6818.018555,7831.239808,7272.812332,8913.852782,10013.18762,9983.319409,10114.56514
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1862.220356,1885.83702,1766.886829,1798.624418,1798.082553,1847.297465,2073.900779,2223.908211,2550.078591,3106.442436,2837.783891,3232.289569,3655.271837,3802.821295,4026.320846,4335.416396,4289.719368,3782.599048,4131.847061,3959.777432,3473.34884,3517.892801,4003.059509,4805.169092,5570.395088,6531.267074,7551.793611,6997.986683,8613.19672,9686.307442,9628.678941,9736.476836
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1889.661783,1884.083085,1759.480782,1784.792334,1780.292921,1837.691847,2065.346138,2222.57802,2550.151992,3122.18243,2883.505169,3279.20064,3702.319664,3880.092406,4121.220251,4443.003212,4390.69066,3870.104464,4219.55395,4029.821177,3529.957968,3581.868208,4101.499818,4934.264655,5727.866649,6703.130484,7732.046983,7154.71385,8830.597616,9946.010903,9906.617293,10030.95999
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2329.270854,2429.591085,2682.316453,2977.148772,3151.325802,3352.731296,3572.80513,4132.349207,5134.905694,6351.080125,7558.742006,9667.9757,14044.01589,16348.53121,12219.37379,11329.89512,13798.2052,13799.24488,15033.15295
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,259.784982,274.6991096,294.3794317,290.958961,294.3412077,294.8705591,290.4628958,259.6881229,251.8702861,239.339068,260.5851368,280.8886238,290.1451155,284.3883407,280.9983705,311.4735728,289.7888939,305.3749925,337.5783232,380.5710727,438.8663772,501.8678944,597.6982871,730.4264571,719.7223547,797.935118,889.0629503,921.1184743,972.0546333
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1241.680566,1015.461203,1050.116686,1617.271918,1965.337127,2597.593354,3226.980227,3863.246637,4457.939837,5093.267689,5538.664275,5509.32025,5334.880244,5253.097584,5436.587507,5425.66907,5424.217944,5339.42388,5372.475056,6015.802129,7015.605178,8403.109316,8763.795964,8728.565912,8773.931956,8388.973293
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,40.61407217,41.21115426,47.46421156,52.36208395,56.73456369,58.80401138,59.57415294,61.03246518,62.01099349,65.22907034,66.59170854,72.59645049,75.2508711,110.3623991,134.3860674,130.1556135,125.345694,159.9119051,214.7664704,227.702774,330.0905509,323.8531941,253.8104984,274.8751751,231.641902,183.0062988,213.2717926,264.9409241,304.5418108,315.55738,373.334844,432.6612159,500.514314,493.4237063,509.0958722,571.260198,531.7686313,553.920633,509.6848327,496.1708536,478.0106195,441.2032167,411.4482284,609.7779392,790.3783766,873.5655336,927.724499,933.3878516,951.164628,939.5069663,1189.776151,1375.196457,1295.960091,1199.874106
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,170.0376859,160.6441983,163.9470309,167.3337857,178.8499086,182.9741861,190.4922762,198.4796053,205.288376,221.9046414,227.5785925,234.3004869,245.8319865,251.4606708,307.6961476,354.6171199,356.0083555,390.3065163,404.0335737,444.6118791,451.623991,431.4999783,424.2609603,390.6837078,392.1178371,387.403217,381.0670965,442.9461015,478.3853492,367.9426191,182.7971869,168.436541,110.1705944,79.94621075,65.47315997,64.81015385,72.52703953,125.100939,140.5739059,161.1376655,182.9427573,173.7378992,176.8341989,133.1531498,149.0590939,168.2067267,178.4531394,209.8116109,231.4432221,302.2760708,326.6044381,378.8140624,414.1851554,453.339457
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,6570.960192,7111.251191,7370.629779,6533.98582,5978.057395,5236.381806,5610.145235,6064.334811,5287.35622,6858.698684,7170.379234,6283.74364,3711.602774,4682.625724,5807.646288,8158.889554,9304.308502,11219.43296,14231.60089,10151.64587,11933.77926,5517.779569,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,4236.731434,4827.792883,5639.955086,7354.428319,8439.94607,10513.6539,11389.02779,12415.9825,17502.63096,19773.67352,20669.60128,19513.31721,19691.11909,19576.88695,18609.25452,19409.33253,28316.86835,37873.42522,41356.93535,39429.71015,49450.90414,50982.51597,55289.22175,55917.39894,64156.70106,78761.7616,79932.11136,72181.72196,76636.31798,81113.96934,74633.52872,74022.59771,79089.00787,89550.63632,99926.60146,104994.0183,113833.9624,129866.4889,142253.3782,125112.4657,140102.7257,157100.4045,148297.393,172563.0641
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2168.796099,2328.153808,2830.737533,3166.895648,3113.546428,3297.354701,3530.147337,4146.987928,5505.535669,6706.966998,7863.162009,9240.642548,12297.91535,14961.56818,11837.39103,11988.75797,14367.20932,14342.52348,15692.01291
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,136.0894499,129.2368807,129.7311964,139.2026415,153.1438312,165.9488037,165.1753936,167.717476,171.8519268,186.5643948,200.4217131,209.671265,232.7825798,286.8458497,356.8564468,385.1426318,402.8761177,442.1636636,465.6186371,549.2329464,640.5315058,672.0480773,647.1310568,658.3499703,650.1290581,673.4582799,690.9322124,696.7804127,736.95909,766.8909168,849.0489087,891.8673164,868.5859877,910.8739749,973.1362524,1070.391632,1148.19272,1195.537784,1139.727885,1096.462919,1179.913987,1174.480716,1181.01965,1316.493005,1540.177018,1810.282637,2122.411524,2591.82384,3073.29592,2962.977644,3574.307768,4168.362641,4365.694243,4571.434259
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,293.6614633,281.6811212,292.5484728,292.3422482,250.5162299,233.2812087,202.7259806,227.3115733,246.5851533,248.1607943,244.2821653,238.0846815,267.5271518,235.0763668,247.0183739,263.6448741,292.6608597,328.8904172,355.0417154,412.0423158,482.9620763,493.2865631,519.3098474,569.3386209,596.1892785,625.2380319
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,97.03524178,101.1308582,101.6777445,110.5813846,122.1301,128.2687207,113.2434298,118.0988411,123.7488225,134.84562,144.9740948,147.4299761,152.9438569,178.046896,223.1118275,241.5565726,255.4751894,285.7289133,312.1295017,346.6625006,420.4996215,433.3292499,426.8919771,407.4590837,396.2036664,407.5056966,414.4723527,445.888565,450.0279764,441.4990801,466.7463684,438.582455,457.6415159,455.2057913,486.1755427,535.5080007,576.147046,584.1551297,518.8105508,553.8866184,574.7504003,570.3255446,601.0183561,678.0922574,761.4552265,860.5945078,1003.199534,1198.810553,1319.667749,1335.865954,1669.867126,1856.436006,1914.01662,1967.632843
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4437.027853,4578.834909,5664.156614,7688.048654,9256.703812,8982.695941,9797.608315,10825.4533,13455.90607,15696.02375,17065.71562,14284.60854,12998.15602,12774.19495,12519.11245,12885.62024,18736.81805,23169.22791,26034.9238,27478.87153,34547.71641,36903.36894,40850.54308,41362.44254,45353.99127,52682.68384,52485.82151,46953.33951,47597.39404,51574.32238,48317.66626,47680.38172,52240.89813,64669.93972,74970.92158,79494.20627,88680.23803,104841.4436,112851.4601,101221.81,103267.2765,113239.561,105447.0932,113726.639
GDP per capita (current US$),NY.GDP.PCAP.CD,Macao SAR  China,MAC,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,3915.592031,3741.915485,4169.254747,4125.551738,4450.040141,5537.606338,6212.555999,7113.450337,8312.167038,9377.739572,12126.05066,13713.30585,14979.04126,16465.02637,16357.4003,16199.13528,14771.49505,13907.50458,14127.56667,15547.68192,16485.93642,18180.63902,23083.40016,25829.991,30829.26535,37200.10898,41235.0276,41187.79204,52604.32713,67150.27675,77145.0395,90746.10886
GDP per capita (current US$),NY.GDP.PCAP.CD,Macedonia  FYR,MKD,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2240.140336,2360.997767,1171.765237,1297.859379,1728.51994,2277.59157,2258.159242,1896.728172,1799.701399,1837.230208,1875.127132,1835.014521,1980.752878,2431.836776,2787.773056,3063.595426,3351.30259,4063.74594,4821.540575,4566.341332,4561.177546,5079.962079,4709.511628,5219.535681
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,45.03397732,47.18341349,48.3875958,49.28048605,49.13432323,56.53566768,62.62432469,63.30641924,56.09218602,59.27142699,63.10525342,77.27073151,83.56382992,88.91626588,106.7115471,115.8545607,122.8834165,143.2651272,163.4157961,176.7765981,200.8140327,195.6092415,182.0129773,183.6825066,175.2660642,157.009062,155.3958906,145.9053706,160.0664763,175.2657591,199.8920812,229.4346495,185.8457706,213.5208354,121.5144013,142.2661985,227.9496562,259.5642989,165.7193407,163.1898022,155.7643582,149.3672432,296.5202605,265.4293545,280.1773587,286.7851511,304.904164,328.2970522,382.6853891,432.3624092,471.0587532,524.3091049,380.9185151,335.5235807
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,234.8055222,225.6240708,229.7757624,278.9263088,287.9631868,308.9261977,319.3317187,315.3649862,320.9746328,344.4038041,354.2305034,379.5663323,440.0727175,652.6226633,789.6332437,755.276596,877.018133,1019.212562,1240.050771,1570.867291,1770.167374,1763.356354,1843.039513,2033.016496,2213.701745,1979.160631,1709.712798,1926.643848,2050.448473,2193.958729,2417.436926,2626.574975,3080.868615,3395.525947,3685.935138,4280.016572,4743.688487,4585.691035,3227.808418,3456.500395,4004.557191,3878.771409,4132.667741,4431.239455,4924.585852,5564.173231,6194.671905,7240.681967,8486.599333,7312.008314,9069.030717,10427.75605,10834.65908,10971.41558
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,268.2779859,273.334332,282.2062969,328.0973756,598.8250618,670.8217291,722.9464493,695.7041081,803.5498797,875.2379243,986.646813,1076.952831,1217.322045,1331.928274,1452.589319,1564.662569,1719.016519,1925.089403,1992.975637,2104.427691,2182.997011,3028.343042,3066.882655,3432.247841,3853.333408,3488.493769,4428.522898,5002.862285,5828.621374,5970.16059,6330.79498,6497.550443,6541.070465,7112.33575
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,nd,nd,nd,nd,nd,nd,nd,48.27987394,59.46753784,57.99181001,60.47567033,71.1546797,79.15747505,90.10012166,84.59760907,128.1510715,142.3759358,156.3994718,178.9792852,229.3336163,248.1889687,212.7451377,180.5623122,172.0631902,160.2763832,177.7598709,232.7601732,258.959944,264.8406568,262.1523167,316.1858426,314.1085157,318.3700932,308.6345744,221.859916,280.7307872,280.8210863,265.2542972,279.5986937,320.3511094,267.4164347,304.6129887,331.805202,389.0773607,436.4358059,484.8106143,518.3944292,592.0169225,685.5477913,692.8426783,704.0646209,829.8492313,772.2499217,772.2501095
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7687.542272,8364.917834,7428.430527,8149.595034,9286.245844,9579.812437,9874.777577,10393.30246,10879.67582,11291.58423,11021.78636,11843.93902,13689.98999,15109.05497,15835.34667,16671.5672,19375.5696,21928.70067,20675.58259,21087.79469,22957.41186,22081.60163,24056.61245
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,972.566233,1047.51905,1196.417825,1234.555747,1144.649658,1392.657264,1494.329506,1604.248462,1589.024949,1659.112051,1701.841959,1844.052489,1987.153361,2136.761769,2356.526852,2156.896317,2056.001315,2093.565348,2073.486827,2126.832308,2206.655297,2391.347942,2434.761585,2517.694051,2645.981405,2758.383257,2893.424855,2927.962174,2917.207267,3142.429476,3286.478814,3513.962209,3618.231253
